licence_group,date,rating,count,value,country,refused
7807,2008-12-01,ML15,1,650000,"United States of America",0
7807,2008-12-01,ML22,1,0,"United States of America",0
7808,2008-12-01,ML5,3,1337430,Malaysia,0
7808,2008-12-01,ML10,5,2950090,Malaysia,0
7808,2008-12-01,ML11,3,1354570,Malaysia,0
7809,2008-12-01,ML10,1,23125,Netherlands,0
7810,2008-12-01,2B350,1,991631,China,0
7811,2008-12-01,ML22,1,31000,Switzerland,0
7812,2008-12-01,ML10,1,750,Germany,0
7813,2008-12-01,ML1,2,4260,"New Zealand",0
7814,2008-12-02,2B350,1,895,Brazil,0
7815,2008-12-02,ML4,1,15760,Brazil,0
7815,2008-12-02,ML10,1,154,Brazil,0
7816,2008-12-02,1C010,1,169995,Turkey,0
7817,2008-12-02,2B350,1,3841,Qatar,0
7818,2008-12-02,ML16,2,1798,Italy,0
7818,2008-12-02,ML22,2,0,Italy,0
7819,2008-12-02,ML5,1,19110,Italy,0
7819,2008-12-02,ML10,1,40468,Italy,0
7820,2008-12-02,ML10,1,3020,"Czech Republic",0
7821,2008-12-02,ML10,1,19419,France,0
7822,2008-12-02,7A001,1,3700,"Ivory Coast",0
7823,2008-12-02,ML1,2,6155,Norway,0
7824,2008-12-02,2B350,1,9420,Israel,0
7824,2008-12-02,5A002,1,1125,Israel,0
7825,2008-12-02,ML21,1,2500,Australia,0
7826,2008-12-02,ML10,2,14766,"United States of America",0
7827,2008-12-02,1C351,2,3864,"United States of America",0
7828,2008-12-02,ML1,1,180,"United States of America",0
7828,2008-12-02,ML10,2,376387,"United States of America",0
7829,2008-12-02,ML6,1,15582,Jordan,0
7830,2008-12-02,ML18,1,857,Belgium,0
7831,2008-12-02,5A002,1,2025000,China,0
7831,2008-12-02,5D002,1,25000,China,0
7832,2008-12-02,ML5,1,294212,China,0
7833,2008-12-02,ML10,1,3117,Germany,0
7834,2008-12-02,ML10,1,750,Germany,0
7835,2008-12-02,ML10,1,35074,Spain,0
7836,2008-12-02,ML5,1,174040,Netherlands,0
7837,2008-12-02,ML7,1,3730,Denmark,0
7837,2008-12-02,ML11,1,730,Denmark,0
7838,2008-12-02,ML4,1,41000,Indonesia,0
7838,2008-12-02,ML11,1,8000,Indonesia,0
7838,2008-12-02,PL5017,1,13000,Indonesia,0
7839,2008-12-02,5A002,1,500,"Saudi Arabia",0
7839,2008-12-02,5D002,1,500,"Saudi Arabia",0
7840,2008-12-02,7A103,1,28090,Macedonia,0
7841,2008-12-02,PL5017,1,652,Switzerland,0
7842,2008-12-02,6A001,1,2000,Angola,0
7843,2008-12-02,ML4,1,7215,Estonia,0
7844,2008-12-02,ML1,1,28774,"United Arab Emirates",0
7844,2008-12-02,ML2,1,1900,"United Arab Emirates",0
7844,2008-12-02,ML3,1,2400,"United Arab Emirates",0
7844,2008-12-02,ML10,1,5430,"United Arab Emirates",0
7845,2008-12-02,7A103,1,7650,India,0
7846,2008-12-02,ML9,1,10109,India,0
7847,2008-12-02,ML5,1,80000,"Korea, South",0
7848,2008-12-02,ML3,1,7500,Japan,0
7851,2008-12-03,ML1,1,6750,Canada,0
7851,2008-12-03,ML4,1,23007,Canada,0
7851,2008-12-03,ML11,1,10500,Canada,0
7853,2008-12-03,ML6,1,200000,Italy,0
7854,2008-12-03,ML1,1,750,"Czech Republic",0
7855,2008-12-03,1C351,1,237,Serbia,0
7857,2008-12-03,ML4,1,10750,France,0
7857,2008-12-03,ML11,1,1016,France,0
7859,2008-12-03,ML10,1,1250760,Israel,0
